﻿Store,FuelPrice,StoreSize,WeekAvgTemp,Unemployment,Sales,SalesPerSqFt
4.00,3.20,205863.00,66.00,5.55,25955.00,0.13
4.00,3.18,205863.00,64.00,5.38,27104.00,0.13
4.00,3.21,205863.00,63.00,5.38,25935.00,0.13
4.00,3.20,205863.00,64.00,5.38,27149.00,0.13
4.00,3.16,205863.00,55.00,5.38,27230.00,0.13
4.00,3.12,205863.00,54.00,5.38,28354.00,0.14
4.00,3.10,205863.00,50.00,5.38,28166.00,0.14
4.00,3.10,205863.00,51.00,5.38,29136.00,0.14
4.00,3.07,205863.00,49.00,5.38,38743.00,0.19
4.00,3.04,205863.00,46.00,5.38,29613.00,0.14
4.00,3.07,205863.00,39.00,5.38,31541.00,0.15
4.00,3.05,205863.00,43.00,5.38,38056.00,0.18
4.00,3.04,205863.00,39.00,5.38,49672.00,0.24
4.00,3.04,205863.00,37.00,6.13,24929.00,0.12
4.00,3.16,205863.00,38.00,5.01,25868.00,0.13
4.00,3.17,205863.00,36.00,5.01,26275.00,0.13
4.00,3.18,205863.00,42.00,5.01,26200.00,0.13
4.00,3.20,205863.00,44.00,5.01,25553.00,0.12
4.00,3.10,205863.00,40.00,5.92,29432.00,0.14
4.00,3.14,205863.00,35.00,5.92,30387.00,0.15
4.00,3.19,205863.00,43.00,5.92,32627.00,0.16
4.00,3.25,205863.00,46.00,5.92,28862.00,0.14
4.00,3.32,205863.00,49.00,5.92,28814.00,0.14
4.00,3.37,205863.00,53.00,5.92,28331.00,0.14
4.00,3.40,205863.00,56.00,5.92,29395.00,0.14
4.00,3.41,205863.00,56.00,5.92,27002.00,0.13
4.00,3.42,205863.00,58.00,5.51,26392.00,0.13
4.00,3.44,205863.00,61.00,5.51,29225.00,0.14
4.00,3.46,205863.00,63.00,5.51,27614.00,0.13
4.00,3.45,205863.00,65.00,5.51,30842.00,0.15
4.00,3.42,205863.00,65.00,6.05,26086.00,0.13
4.00,3.44,205863.00,63.00,6.05,28662.00,0.14
4.00,3.44,205863.00,68.00,6.05,27430.00,0.13
4.00,3.43,205863.00,73.00,6.05,27994.00,0.14
4.00,3.36,205863.00,74.00,6.05,27980.00,0.14
4.00,3.31,205863.00,76.00,6.05,29090.00,0.14
4.00,3.27,205863.00,80.00,6.05,29628.00,0.14
4.00,3.26,205863.00,81.00,6.05,29739.00,0.14
4.00,3.23,205863.00,83.00,6.05,27894.00,0.14
4.00,3.19,205863.00,79.00,5.70,28895.00,0.14
4.00,3.17,205863.00,81.00,5.70,29950.00,0.15
4.00,3.24,205863.00,79.00,5.70,29272.00,0.14
4.00,3.29,205863.00,81.00,5.70,29089.00,0.14
4.00,3.23,205863.00,83.00,5.70,28024.00,0.14
4.00,3.26,205863.00,82.00,5.70,30858.00,0.15
4.00,3.29,205863.00,81.00,5.70,30081.00,0.15
4.00,3.28,205863.00,79.00,5.70,31449.00,0.15
4.00,3.26,205863.00,77.00,5.70,27618.00,0.13
4.00,3.28,205863.00,79.00,5.70,28867.00,0.14
4.00,3.28,205863.00,72.00,5.70,29071.00,0.14
4.00,3.28,205863.00,69.00,5.70,28827.00,0.14
4.00,3.26,205863.00,67.00,5.70,28611.00,0.14
4.00,3.20,205863.00,66.00,5.55,26798.00,0.13
4.00,3.18,205863.00,64.00,5.38,30517.00,0.15
4.00,3.21,205863.00,63.00,5.38,28813.00,0.14
4.00,3.20,205863.00,64.00,5.38,30663.00,0.15
4.00,3.16,205863.00,55.00,5.38,30305.00,0.15
4.00,3.12,205863.00,54.00,5.38,32130.00,0.16
4.00,3.10,205863.00,50.00,5.38,30178.00,0.15
4.00,3.10,205863.00,51.00,5.38,31605.00,0.15
4.00,3.07,205863.00,49.00,5.38,40604.00,0.20
4.00,3.04,205863.00,46.00,5.38,29473.00,0.14
4.00,3.07,205863.00,39.00,5.38,34847.00,0.17
4.00,3.05,205863.00,43.00,5.38,37964.00,0.18
4.00,3.04,205863.00,39.00,5.38,51061.00,0.25
4.00,3.04,205863.00,37.00,6.13,27876.00,0.14
4.00,3.17,205863.00,36.00,4.26,28052.00,0.14
4.00,3.16,205863.00,38.00,5.01,26968.00,0.13
4.00,3.17,205863.00,36.00,5.01,28241.00,0.14
4.00,3.18,205863.00,42.00,5.01,26788.00,0.13
4.00,3.20,205863.00,44.00,5.01,30186.00,0.15
4.00,3.10,205863.00,40.00,5.92,32981.00,0.16
4.00,3.14,205863.00,35.00,5.92,33255.00,0.16
4.00,3.19,205863.00,43.00,5.92,31361.00,0.15
4.00,3.25,205863.00,46.00,5.92,30224.00,0.15
4.00,3.32,205863.00,49.00,5.92,30171.00,0.15
4.00,3.37,205863.00,53.00,5.92,31197.00,0.15
4.00,3.40,205863.00,56.00,5.92,29459.00,0.14
4.00,3.41,205863.00,56.00,5.92,29428.00,0.14
4.00,3.42,205863.00,58.00,5.51,34308.00,0.17
4.00,3.44,205863.00,61.00,5.51,28840.00,0.14
4.00,3.46,205863.00,63.00,5.51,29782.00,0.14
4.00,3.45,205863.00,65.00,5.51,29071.00,0.14
4.00,3.42,205863.00,65.00,6.05,30513.00,0.15
4.00,3.44,205863.00,63.00,6.05,29551.00,0.14
4.00,3.44,205863.00,68.00,6.05,31088.00,0.15
4.00,3.43,205863.00,73.00,6.05,30340.00,0.15
4.00,3.36,205863.00,74.00,6.05,31134.00,0.15
4.00,3.31,205863.00,76.00,6.05,30757.00,0.15
4.00,3.27,205863.00,80.00,6.05,30605.00,0.15
4.00,3.26,205863.00,81.00,6.05,30100.00,0.15
4.00,3.23,205863.00,83.00,6.05,29561.00,0.14
4.00,3.19,205863.00,79.00,5.70,30473.00,0.15
4.00,3.17,205863.00,81.00,5.70,28771.00,0.14
4.00,3.24,205863.00,79.00,5.70,30642.00,0.15
4.00,3.29,205863.00,81.00,5.70,29266.00,0.14
4.00,3.23,205863.00,83.00,5.70,29788.00,0.14
4.00,3.26,205863.00,82.00,5.70,30463.00,0.15
4.00,3.29,205863.00,81.00,5.70,31281.00,0.15
4.00,3.28,205863.00,79.00,5.70,29113.00,0.14
4.00,3.26,205863.00,77.00,5.70,28905.00,0.14
4.00,3.28,205863.00,79.00,5.70,29111.00,0.14
4.00,3.28,205863.00,72.00,5.70,29415.00,0.14
4.00,3.28,205863.00,69.00,5.70,29437.00,0.14
4.00,3.26,205863.00,67.00,5.70,28558.00,0.14
4.00,3.20,205863.00,66.00,5.55,30692.00,0.15
4.00,3.18,205863.00,64.00,5.38,29625.00,0.14
4.00,3.21,205863.00,63.00,5.38,29539.00,0.14
4.00,3.20,205863.00,64.00,5.38,29855.00,0.15
5.00,3.10,34875.00,47.00,6.16,5116.00,0.15
5.00,3.14,34875.00,45.00,6.16,4797.00,0.14
5.00,3.18,34875.00,53.00,6.16,4668.00,0.13
5.00,3.24,34875.00,55.00,6.16,4158.00,0.12
5.00,3.31,34875.00,55.00,6.16,4513.00,0.13
5.00,3.37,34875.00,59.00,6.16,4795.00,0.14
5.00,3.40,34875.00,63.00,6.16,4544.00,0.13
5.00,3.41,34875.00,61.00,6.16,4408.00,0.13
5.00,3.43,34875.00,64.00,6.01,5178.00,0.15
5.00,3.45,34875.00,67.00,6.01,5207.00,0.15
5.00,3.47,34875.00,68.00,6.01,4871.00,0.14
5.00,3.46,34875.00,67.00,6.01,4814.00,0.14
5.00,3.43,34875.00,72.00,6.25,4897.00,0.14
5.00,3.46,34875.00,69.00,6.25,5294.00,0.15
5.00,3.46,34875.00,74.00,6.25,4864.00,0.14
5.00,3.45,34875.00,76.00,6.25,5027.00,0.14
5.00,3.38,34875.00,79.00,6.25,4921.00,0.14
5.00,3.32,34875.00,81.00,6.25,5630.00,0.16
5.00,3.29,34875.00,82.00,6.25,4863.00,0.14
5.00,3.27,34875.00,84.00,6.25,4981.00,0.14
5.00,3.26,34875.00,85.00,6.25,4840.00,0.14
5.00,3.21,34875.00,83.00,6.21,5016.00,0.14
5.00,3.19,34875.00,84.00,6.21,4784.00,0.14
5.00,3.27,34875.00,83.00,6.21,4602.00,0.13
5.00,3.32,34875.00,85.00,6.21,4579.00,0.13
5.00,3.25,34875.00,86.00,6.21,4409.00,0.13
5.00,3.27,34875.00,88.00,6.21,4968.00,0.14
5.00,3.30,34875.00,88.00,6.21,4621.00,0.13
5.00,3.28,34875.00,86.00,6.21,4559.00,0.13
5.00,3.26,34875.00,87.00,6.21,4809.00,0.14
5.00,3.28,34875.00,87.00,6.21,5308.00,0.15
5.00,3.28,34875.00,79.00,6.21,4944.00,0.14
5.00,3.28,34875.00,79.00,6.21,4557.00,0.13
5.00,3.25,34875.00,78.00,6.21,4653.00,0.13
5.00,3.19,34875.00,74.00,6.24,4425.00,0.13
5.00,3.17,34875.00,68.00,6.16,4611.00,0.13
5.00,3.20,34875.00,70.00,6.16,4386.00,0.13
5.00,3.19,34875.00,70.00,6.16,4453.00,0.13
5.00,3.16,34875.00,66.00,6.16,4413.00,0.13
5.00,3.11,34875.00,60.00,6.16,5247.00,0.15
5.00,3.09,34875.00,60.00,6.16,4868.00,0.14
5.00,3.10,34875.00,59.00,6.16,4720.00,0.14
5.00,3.06,34875.00,61.00,6.16,7631.00,0.22
5.00,3.03,34875.00,56.00,6.16,5468.00,0.16
5.00,3.06,34875.00,48.00,6.16,5428.00,0.16
5.00,3.04,34875.00,55.00,6.16,5747.00,0.16
5.00,3.04,34875.00,51.00,6.16,7281.00,0.21
5.00,3.04,34875.00,48.00,6.53,4733.00,0.14
5.00,3.16,34875.00,49.00,6.02,4474.00,0.13
5.00,3.16,34875.00,46.00,6.02,4072.00,0.12
5.00,3.18,34875.00,52.00,6.02,4302.00,0.12
5.00,3.20,34875.00,54.00,6.02,4501.00,0.13
5.00,3.10,34875.00,47.00,6.16,5150.00,0.15
5.00,3.14,34875.00,45.00,6.16,4869.00,0.14
5.00,3.18,34875.00,53.00,6.16,5572.00,0.16
5.00,3.24,34875.00,55.00,6.16,4677.00,0.13
5.00,3.31,34875.00,55.00,6.16,5141.00,0.15
5.00,3.37,34875.00,59.00,6.16,4580.00,0.13
5.00,3.40,34875.00,63.00,6.16,4803.00,0.14
5.00,3.41,34875.00,61.00,6.16,4605.00,0.13
5.00,3.43,34875.00,64.00,6.01,5070.00,0.15
5.00,3.45,34875.00,67.00,6.01,4878.00,0.14
5.00,3.47,34875.00,68.00,6.01,4737.00,0.14
5.00,3.46,34875.00,67.00,6.01,5131.00,0.15
5.00,3.43,34875.00,72.00,6.25,4801.00,0.14
5.00,3.46,34875.00,69.00,6.25,4968.00,0.14
5.00,3.46,34875.00,74.00,6.25,4546.00,0.13
5.00,3.45,34875.00,76.00,6.25,4756.00,0.14
5.00,3.38,34875.00,79.00,6.25,4643.00,0.13
5.00,3.32,34875.00,81.00,6.25,5396.00,0.15
5.00,3.29,34875.00,82.00,6.25,5000.00,0.14
5.00,3.27,34875.00,84.00,6.25,4916.00,0.14
5.00,3.26,34875.00,85.00,6.25,4733.00,0.14
5.00,3.21,34875.00,83.00,6.21,5192.00,0.15
5.00,3.19,34875.00,84.00,6.21,5013.00,0.14
5.00,3.27,34875.00,83.00,6.21,4569.00,0.13
5.00,3.32,34875.00,85.00,6.21,4718.00,0.14
5.00,3.25,34875.00,86.00,6.21,4438.00,0.13
5.00,3.27,34875.00,88.00,6.21,5125.00,0.15
5.00,3.30,34875.00,88.00,6.21,4676.00,0.13
5.00,3.28,34875.00,86.00,6.21,4820.00,0.14
5.00,3.26,34875.00,87.00,6.21,5005.00,0.14
5.00,3.28,34875.00,87.00,6.21,5175.00,0.15
5.00,3.28,34875.00,79.00,6.21,5179.00,0.15
5.00,3.28,34875.00,79.00,6.21,4566.00,0.13
5.00,3.25,34875.00,78.00,6.21,4547.00,0.13
5.00,3.19,34875.00,74.00,6.24,4640.00,0.13
5.00,3.17,34875.00,68.00,6.16,4830.00,0.14
5.00,3.20,34875.00,70.00,6.16,4335.00,0.12
5.00,3.19,34875.00,70.00,6.16,4858.00,0.14
5.00,3.16,34875.00,66.00,6.16,4724.00,0.14
5.00,3.11,34875.00,60.00,6.16,5614.00,0.16
5.00,3.09,34875.00,60.00,6.16,4951.00,0.14
5.00,3.10,34875.00,59.00,6.16,4812.00,0.14
5.00,3.06,34875.00,61.00,6.16,7581.00,0.22
5.00,3.03,34875.00,56.00,6.16,5879.00,0.17
5.00,3.06,34875.00,48.00,6.16,5484.00,0.16
5.00,3.04,34875.00,55.00,6.16,5665.00,0.16
5.00,3.04,34875.00,51.00,6.16,6844.00,0.20
5.00,3.04,34875.00,48.00,6.53,5218.00,0.15
5.00,3.16,34875.00,46.00,5.72,4954.00,0.14
5.00,3.16,34875.00,49.00,6.02,4626.00,0.13
5.00,3.16,34875.00,46.00,6.02,4564.00,0.13
5.00,3.18,34875.00,52.00,6.02,4553.00,0.13
5.00,3.20,34875.00,54.00,6.02,5218.00,0.15
5.00,3.10,34875.00,47.00,6.16,5373.00,0.15
5.00,3.14,34875.00,45.00,6.16,5400.00,0.15
5.00,3.18,34875.00,53.00,6.16,4803.00,0.14
5.00,3.24,34875.00,55.00,6.16,5613.00,0.16
5.00,3.31,34875.00,55.00,6.16,5513.00,0.16
5.00,3.37,34875.00,59.00,6.16,5303.00,0.15
5.00,3.40,34875.00,63.00,6.16,4943.00,0.14
5.00,3.41,34875.00,61.00,6.16,5259.00,0.15
5.00,3.43,34875.00,64.00,6.01,6500.00,0.19
5.00,3.45,34875.00,67.00,6.01,5585.00,0.16
5.00,3.47,34875.00,68.00,6.01,5078.00,0.15
5.00,3.46,34875.00,67.00,6.01,5156.00,0.15
5.00,3.43,34875.00,72.00,6.25,5640.00,0.16
5.00,3.46,34875.00,69.00,6.25,5473.00,0.16
5.00,3.46,34875.00,74.00,6.25,5422.00,0.16
5.00,3.45,34875.00,76.00,6.25,5428.00,0.16
5.00,3.38,34875.00,79.00,6.25,5804.00,0.17
5.00,3.32,34875.00,81.00,6.25,5424.00,0.16
5.00,3.29,34875.00,82.00,6.25,5280.00,0.15
5.00,3.27,34875.00,84.00,6.25,5417.00,0.16
5.00,3.26,34875.00,85.00,6.25,5317.00,0.15
5.00,3.21,34875.00,83.00,6.21,5594.00,0.16
5.00,3.19,34875.00,84.00,6.21,5184.00,0.15
5.00,3.27,34875.00,83.00,6.21,5181.00,0.15
5.00,3.32,34875.00,85.00,6.21,5030.00,0.14
5.00,3.25,34875.00,86.00,6.21,5229.00,0.15
5.00,3.27,34875.00,88.00,6.21,4869.00,0.14
5.00,3.30,34875.00,88.00,6.21,5234.00,0.15
5.00,3.28,34875.00,86.00,6.21,5175.00,0.15
5.00,3.26,34875.00,87.00,6.21,5650.00,0.16
5.00,3.28,34875.00,87.00,6.21,5748.00,0.16
5.00,3.28,34875.00,79.00,6.21,4759.00,0.14
5.00,3.28,34875.00,79.00,6.21,4878.00,0.14
5.00,3.25,34875.00,78.00,6.21,5002.00,0.14
5.00,3.19,34875.00,74.00,6.24,5624.00,0.16
5.00,3.17,34875.00,68.00,6.16,5084.00,0.15
5.00,3.20,34875.00,70.00,6.16,4974.00,0.14
5.00,3.19,34875.00,70.00,6.16,5154.00,0.15
6.00,3.10,202505.00,48.00,6.41,22639.00,0.11
6.00,3.14,202505.00,46.00,6.41,22004.00,0.11
6.00,3.18,202505.00,54.00,6.41,21766.00,0.11
6.00,3.24,202505.00,55.00,6.41,19629.00,0.10
6.00,3.31,202505.00,56.00,6.41,21936.00,0.11
6.00,3.37,202505.00,60.00,6.41,21351.00,0.11
6.00,3.40,202505.00,63.00,6.41,23515.00,0.12
6.00,3.41,202505.00,62.00,6.41,20445.00,0.10
6.00,3.43,202505.00,65.00,6.30,24588.00,0.12
6.00,3.45,202505.00,68.00,6.30,23155.00,0.11
6.00,3.47,202505.00,69.00,6.30,21109.00,0.10
6.00,3.46,202505.00,68.00,6.30,21696.00,0.11
6.00,3.43,202505.00,73.00,6.64,21100.00,0.10
6.00,3.46,202505.00,70.00,6.64,22816.00,0.11
6.00,3.46,202505.00,74.00,6.64,22088.00,0.11
6.00,3.45,202505.00,76.00,6.64,21277.00,0.11
6.00,3.38,202505.00,79.00,6.64,23492.00,0.12
6.00,3.32,202505.00,81.00,6.64,26160.00,0.13
6.00,3.29,202505.00,82.00,6.64,24081.00,0.12
6.00,3.27,202505.00,84.00,6.64,23961.00,0.12
6.00,3.26,202505.00,86.00,6.64,23438.00,0.12
6.00,3.21,202505.00,83.00,6.52,25504.00,0.13
6.00,3.19,202505.00,84.00,6.52,24497.00,0.12
6.00,3.27,202505.00,83.00,6.52,22287.00,0.11
6.00,3.32,202505.00,86.00,6.52,22327.00,0.11
6.00,3.25,202505.00,86.00,6.52,21890.00,0.11
6.00,3.27,202505.00,88.00,6.52,23003.00,0.11
6.00,3.30,202505.00,88.00,6.52,21798.00,0.11
6.00,3.28,202505.00,85.00,6.52,21689.00,0.11
6.00,3.26,202505.00,86.00,6.52,20725.00,0.10
6.00,3.28,202505.00,87.00,6.52,21281.00,0.11
6.00,3.28,202505.00,78.00,6.52,20060.00,0.10
6.00,3.28,202505.00,79.00,6.52,18430.00,0.09
6.00,3.25,202505.00,78.00,6.52,18223.00,0.09
6.00,3.19,202505.00,75.00,6.42,18711.00,0.09
6.00,3.17,202505.00,68.00,6.30,19159.00,0.09
6.00,3.20,202505.00,70.00,6.30,18938.00,0.09
6.00,3.19,202505.00,71.00,6.30,18771.00,0.09
6.00,3.16,202505.00,66.00,6.30,19512.00,0.10
6.00,3.11,202505.00,62.00,6.30,20909.00,0.10
6.00,3.09,202505.00,60.00,6.30,21365.00,0.11
6.00,3.10,202505.00,59.00,6.30,21392.00,0.11
6.00,3.06,202505.00,62.00,6.30,32392.00,0.16
6.00,3.03,202505.00,56.00,6.30,23621.00,0.12
6.00,3.06,202505.00,48.00,6.30,26211.00,0.13
6.00,3.04,202505.00,55.00,6.30,29440.00,0.15
6.00,3.04,202505.00,50.00,6.30,37883.00,0.19
6.00,3.04,202505.00,48.00,6.78,20620.00,0.10
6.00,3.16,202505.00,48.00,6.12,18756.00,0.09
6.00,3.16,202505.00,46.00,6.12,18397.00,0.09
6.00,3.18,202505.00,53.00,6.12,17764.00,0.09
6.00,3.20,202505.00,54.00,6.12,18127.00,0.09
6.00,3.10,202505.00,48.00,6.41,21338.00,0.11
6.00,3.14,202505.00,46.00,6.41,20943.00,0.10
6.00,3.18,202505.00,54.00,6.41,22143.00,0.11
6.00,3.24,202505.00,55.00,6.41,19758.00,0.10
6.00,3.31,202505.00,56.00,6.41,21164.00,0.10
6.00,3.37,202505.00,60.00,6.41,20757.00,0.10
6.00,3.40,202505.00,63.00,6.41,23408.00,0.12
6.00,3.41,202505.00,62.00,6.41,20260.00,0.10
6.00,3.43,202505.00,65.00,6.30,19990.00,0.10
6.00,3.45,202505.00,68.00,6.30,21022.00,0.10
6.00,3.47,202505.00,69.00,6.30,19847.00,0.10
6.00,3.46,202505.00,68.00,6.30,22769.00,0.11
6.00,3.43,202505.00,73.00,6.64,20545.00,0.10
6.00,3.46,202505.00,70.00,6.64,20612.00,0.10
6.00,3.46,202505.00,74.00,6.64,20183.00,0.10
6.00,3.45,202505.00,76.00,6.64,19754.00,0.10
6.00,3.38,202505.00,79.00,6.64,21166.00,0.10
6.00,3.32,202505.00,81.00,6.64,23688.00,0.12
6.00,3.29,202505.00,82.00,6.64,22516.00,0.11
6.00,3.27,202505.00,84.00,6.64,22530.00,0.11
6.00,3.26,202505.00,86.00,6.64,21142.00,0.10
6.00,3.21,202505.00,83.00,6.52,23867.00,0.12
6.00,3.19,202505.00,84.00,6.52,24076.00,0.12
6.00,3.27,202505.00,83.00,6.52,21811.00,0.11
6.00,3.32,202505.00,86.00,6.52,21807.00,0.11
6.00,3.25,202505.00,86.00,6.52,21200.00,0.10
6.00,3.27,202505.00,88.00,6.52,22558.00,0.11
6.00,3.30,202505.00,88.00,6.52,20915.00,0.10
6.00,3.28,202505.00,85.00,6.52,20744.00,0.10
6.00,3.26,202505.00,86.00,6.52,19728.00,0.10
6.00,3.28,202505.00,87.00,6.52,20296.00,0.10
6.00,3.28,202505.00,78.00,6.52,20605.00,0.10
6.00,3.28,202505.00,79.00,6.52,19034.00,0.09
6.00,3.25,202505.00,78.00,6.52,18818.00,0.09
6.00,3.19,202505.00,75.00,6.42,18416.00,0.09
6.00,3.17,202505.00,68.00,6.30,20298.00,0.10
6.00,3.20,202505.00,70.00,6.30,19528.00,0.10
6.00,3.19,202505.00,71.00,6.30,19693.00,0.10
6.00,3.16,202505.00,66.00,6.30,19992.00,0.10
6.00,3.11,202505.00,62.00,6.30,21159.00,0.10
6.00,3.09,202505.00,60.00,6.30,21636.00,0.11
6.00,3.10,202505.00,59.00,6.30,21172.00,0.10
6.00,3.06,202505.00,62.00,6.30,30403.00,0.15
6.00,3.03,202505.00,56.00,6.30,23782.00,0.12
6.00,3.06,202505.00,48.00,6.30,26436.00,0.13
6.00,3.04,202505.00,55.00,6.30,27873.00,0.14
6.00,3.04,202505.00,50.00,6.30,36731.00,0.18
6.00,3.04,202505.00,48.00,6.78,21892.00,0.11
6.00,3.16,202505.00,46.00,5.75,19653.00,0.10
6.00,3.16,202505.00,48.00,6.12,18670.00,0.09
6.00,3.16,202505.00,46.00,6.12,18420.00,0.09
6.00,3.18,202505.00,53.00,6.12,18530.00,0.09
6.00,3.20,202505.00,54.00,6.12,20782.00,0.10
6.00,3.10,202505.00,48.00,6.41,21900.00,0.11
6.00,3.14,202505.00,46.00,6.41,22675.00,0.11
6.00,3.18,202505.00,54.00,6.41,20071.00,0.10
6.00,3.24,202505.00,55.00,6.41,21836.00,0.11
6.00,3.31,202505.00,56.00,6.41,21796.00,0.11
6.00,3.37,202505.00,60.00,6.41,24620.00,0.12
6.00,3.40,202505.00,63.00,6.41,21058.00,0.10
6.00,3.41,202505.00,62.00,6.41,21253.00,0.10
6.00,3.43,202505.00,65.00,6.30,25557.00,0.13
6.00,3.45,202505.00,68.00,6.30,22766.00,0.11
6.00,3.47,202505.00,69.00,6.30,20223.00,0.10
6.00,3.46,202505.00,68.00,6.30,20510.00,0.10
6.00,3.43,202505.00,73.00,6.64,21437.00,0.11
6.00,3.46,202505.00,70.00,6.64,21367.00,0.11
6.00,3.46,202505.00,74.00,6.64,21623.00,0.11
6.00,3.45,202505.00,76.00,6.64,22911.00,0.11
6.00,3.38,202505.00,79.00,6.64,23678.00,0.12
6.00,3.32,202505.00,81.00,6.64,23896.00,0.12
6.00,3.29,202505.00,82.00,6.64,23130.00,0.11
6.00,3.27,202505.00,84.00,6.64,22793.00,0.11
6.00,3.26,202505.00,86.00,6.64,23223.00,0.11
6.00,3.21,202505.00,83.00,6.52,26428.00,0.13
6.00,3.19,202505.00,84.00,6.52,22368.00,0.11
6.00,3.27,202505.00,83.00,6.52,21866.00,0.11
6.00,3.32,202505.00,86.00,6.52,21017.00,0.10
6.00,3.25,202505.00,86.00,6.52,22919.00,0.11
6.00,3.27,202505.00,88.00,6.52,22372.00,0.11
6.00,3.30,202505.00,88.00,6.52,21733.00,0.11
6.00,3.28,202505.00,85.00,6.52,21142.00,0.10
6.00,3.26,202505.00,86.00,6.52,21909.00,0.11
6.00,3.28,202505.00,87.00,6.52,22334.00,0.11
6.00,3.28,202505.00,78.00,6.52,19100.00,0.09
6.00,3.28,202505.00,79.00,6.52,19800.00,0.10
6.00,3.25,202505.00,78.00,6.52,19016.00,0.09
6.00,3.19,202505.00,75.00,6.42,21086.00,0.10
6.00,3.17,202505.00,68.00,6.30,20269.00,0.10
6.00,3.20,202505.00,70.00,6.30,20238.00,0.10
6.00,3.19,202505.00,71.00,6.30,19881.00,0.10
7.00,2.98,70713.00,10.00,8.30,6899.00,0.10
7.00,3.03,70713.00,19.00,8.30,7487.00,0.11
7.00,3.07,70713.00,21.00,8.30,7137.00,0.10
7.00,3.13,70713.00,19.00,8.30,6987.00,0.10
7.00,3.19,70713.00,28.00,8.30,6921.00,0.10
7.00,3.29,70713.00,29.00,8.30,6864.00,0.10
7.00,3.34,70713.00,31.00,8.30,8206.00,0.12
7.00,3.37,70713.00,30.00,8.30,7353.00,0.10
7.00,3.42,70713.00,37.00,8.15,8133.00,0.12
7.00,3.46,70713.00,35.00,8.15,7122.00,0.10
7.00,3.48,70713.00,35.00,8.15,5803.00,0.08
7.00,3.48,70713.00,41.00,8.15,6041.00,0.09
7.00,3.48,70713.00,38.00,8.55,5661.00,0.08
7.00,3.50,70713.00,40.00,8.55,5992.00,0.08
7.00,3.52,70713.00,45.00,8.55,5562.00,0.08
7.00,3.57,70713.00,46.00,8.55,5812.00,0.08
7.00,3.54,70713.00,49.00,8.55,6608.00,0.09
7.00,3.51,70713.00,53.00,8.55,7379.00,0.10
7.00,3.48,70713.00,58.00,8.55,7226.00,0.10
7.00,3.46,70713.00,54.00,8.55,7076.00,0.10
7.00,3.44,70713.00,58.00,8.55,7910.00,0.11
7.00,3.40,70713.00,60.00,8.50,8464.00,0.12
7.00,3.36,70713.00,60.00,8.50,8727.00,0.12
7.00,3.35,70713.00,59.00,8.50,8442.00,0.12
7.00,3.35,70713.00,61.00,8.50,8386.00,0.12
7.00,3.26,70713.00,62.00,8.50,8876.00,0.13
7.00,3.25,70713.00,60.00,8.50,9610.00,0.14
7.00,3.27,70713.00,58.00,8.50,9063.00,0.13
7.00,3.26,70713.00,58.00,8.50,8564.00,0.12
7.00,3.26,70713.00,59.00,8.50,8273.00,0.12
7.00,3.29,70713.00,54.00,8.50,7611.00,0.11
7.00,3.33,70713.00,49.00,8.50,7879.00,0.11
7.00,3.39,70713.00,48.00,8.50,7415.00,0.10
7.00,3.39,70713.00,47.00,8.50,7284.00,0.10
7.00,3.36,70713.00,49.00,8.44,6507.00,0.09
7.00,3.33,70713.00,42.00,8.40,7062.00,0.10
7.00,3.33,70713.00,37.00,8.40,6916.00,0.10
7.00,3.33,70713.00,39.00,8.40,6749.00,0.10
7.00,3.30,70713.00,34.00,8.40,6845.00,0.10
7.00,3.27,70713.00,37.00,8.40,7066.00,0.10
7.00,3.24,70713.00,22.00,8.40,7464.00,0.11
7.00,3.23,70713.00,30.00,8.40,7096.00,0.10
7.00,3.20,70713.00,25.00,8.40,12104.00,0.17
7.00,3.15,70713.00,25.00,8.40,8012.00,0.11
7.00,3.12,70713.00,19.00,8.40,8951.00,0.13
7.00,3.09,70713.00,16.00,8.40,10535.00,0.15
7.00,3.02,70713.00,14.00,8.40,15147.00,0.21
7.00,2.97,70713.00,15.00,8.83,10574.00,0.15
7.00,2.97,70713.00,4.00,8.06,10018.00,0.14
7.00,2.95,70713.00,10.00,8.06,8170.00,0.12
7.00,2.96,70713.00,19.00,8.06,7559.00,0.11
7.00,3.01,70713.00,19.00,8.06,7550.00,0.11
7.00,2.98,70713.00,10.00,8.30,8087.00,0.11
7.00,3.03,70713.00,19.00,8.30,8115.00,0.11
7.00,3.07,70713.00,21.00,8.30,8417.00,0.12
7.00,3.13,70713.00,19.00,8.30,8160.00,0.12
7.00,3.19,70713.00,28.00,8.30,8109.00,0.11
7.00,3.29,70713.00,29.00,8.30,7985.00,0.11
7.00,3.34,70713.00,31.00,8.30,9338.00,0.13
7.00,3.37,70713.00,30.00,8.30,8344.00,0.12
7.00,3.42,70713.00,37.00,8.15,7550.00,0.11
7.00,3.46,70713.00,35.00,8.15,7584.00,0.11
7.00,3.48,70713.00,35.00,8.15,6319.00,0.09
7.00,3.48,70713.00,41.00,8.15,6862.00,0.10
7.00,3.48,70713.00,38.00,8.55,6219.00,0.09
7.00,3.50,70713.00,40.00,8.55,5985.00,0.08
7.00,3.52,70713.00,45.00,8.55,6090.00,0.09
7.00,3.57,70713.00,46.00,8.55,6245.00,0.09
7.00,3.54,70713.00,49.00,8.55,6824.00,0.10
7.00,3.51,70713.00,53.00,8.55,8343.00,0.12
